,person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
6135,423,Chris Gatling,1991,1,16,16,Draft,1610612744,Golden State,Warriors,GOS,Old Dominion,College/University,1
6136,2349,Victor Alexander,1991,1,17,17,Draft,1610612744,Golden State,Warriors,GOS,Iowa State,College/University,1
6137,76265,Kevin Brooks,1991,1,18,18,Draft,1610612749,Milwaukee,Bucks,MIL,Louisiana-Lafayette,College/University,1
6138,78194,Labradford Smith,1991,1,19,19,Draft,1610612764,Washington,Bullets,WAS,Louisville,College/University,1
6139,1819,John Turner,1991,1,20,20,Draft,1610612745,Houston,Rockets,HOU,Phillips,College/University,1
6140,785,Eric Murdock,1991,1,21,21,Draft,1610612762,Utah,Jazz,UTH,Providence,College/University,1
6141,1034,LeRon Ellis,1991,1,22,22,Draft,1610612746,Los Angeles,Clippers,LAC,Syracuse,College/University,1
6142,914,Stanley Roberts,1991,1,23,23,Draft,1610612753,Orlando,Magic,ORL,Louisiana State,College/University,1
6143,296,Rick Fox,1991,1,24,24,Draft,1610612738,Boston,Celtics,BOS,North Carolina,College/University,1
6144,83585,Shaun Vandiver,1991,1,25,25,Draft,1610612744,Golden State,Warriors,GOS,Colorado,College/University,0
6145,1821,Mark Randall,1991,1,26,26,Draft,1610612741,Chicago,Bulls,CHI,Kansas,College/University,1
6146,432,Pete Chilcutt,1991,1,27,27,Draft,1610612758,Sacramento,Kings,SAC,North Carolina,College/University,1
6147,77426,Kevin Lynch,1991,2,1,28,Draft,1610612766,Charlotte,Hornets,CHH,Minnesota,College/University,1
6148,83594,George Ackles,1991,2,2,29,Draft,1610612748,Miami,Heat,MIA,Nevada-Las Vegas,College/University,0
6149,77628,Rodney Monroe,1991,2,3,30,Draft,1610612737,Atlanta,Hawks,ATL,North Carolina State,College/University,1
6150,753,Randy Brown,1991,2,4,31,Draft,1610612758,Sacramento,Kings,SAC,New Mexico State,College/University,1
6151,76772,Chad Gallagher,1991,2,5,32,Draft,1610612756,Phoenix,Suns,PHX,Creighton,College/University,1
6152,1106,Donald Hodge,1991,2,6,33,Draft,1610612742,Dallas,Mavericks,DAL,Temple,College/University,1
6153,76277,Myron Brown,1991,2,7,34,Draft,1610612750,Minnesota,Timberwolves,MIN,Slippery Rock,College/University,1
6154,77098,Mike Iuzzolino,1991,2,8,35,Draft,1610612742,Dallas,Mavericks,DAL,Saint Francis (PA),College/University,1
6155,76450,Chris Corchiani,1991,2,9,36,Draft,1610612753,Orlando,Magic,ORL,North Carolina State,College/University,1
6156,386,Elliot Perry,1991,2,10,37,Draft,1610612746,Los Angeles,Clippers,LAC,Memphis,College/University,1
6157,83592,Joe Wylie,1991,2,11,38,Draft,1610612746,Los Angeles,Clippers,LAC,Miami (FL),College/University,0
6158,1429,Jimmy Oliver,1991,2,12,39,Draft,1610612739,Cleveland,Cavaliers,CLE,Purdue,College/University,1
6159,77,Doug Overton,1991,2,13,40,Draft,1610612765,Detroit,Pistons,DET,La Salle,College/University,1
6160,76875,Sean Green,1991,2,14,41,Draft,1610612754,Indiana,Pacers,IND,Iona,College/University,1
6161,83587,Steve Hood,1991,2,15,42,Draft,1610612758,Sacramento,Kings,SAC,James Madison,College/University,0
6162,78273,Lamont Strothers,1991,2,16,43,Draft,1610612744,Golden State,Warriors,GOS,Christopher Newport,College/University,1
6163,83588,Alvaro Teheran,1991,2,17,44,Draft,1610612755,Philadelphia,76ers,PHL,Houston,College/University,0
6164,184,Bobby Phills,1991,2,18,45,Draft,1610612749,Milwaukee,Bucks,MIL,Southern University,College/University,1
6165,30,Richard Dumas,1991,2,19,46,Draft,1610612756,Phoenix,Suns,PHX,Oklahoma State,College/University,1
6166,83590,Keith Hughes,1991,2,20,47,Draft,1610612745,Houston,Rockets,HOU,Rutgers,College/University,0
6167,1134,Ike Austin,1991,2,21,48,Draft,1610612762,Utah,Jazz,UTH,Arizona State,College/University,1
6168,357,Greg Sutton,1991,2,22,49,Draft,1610612759,San Antonio,Spurs,SAN,Oral Roberts,College/University,1
6169,83591,Joey Wright,1991,2,23,50,Draft,1610612756,Phoenix,Suns,PHX,Texas,College/University,0
6170,440,Zan Tabak,1991,2,24,51,Draft,1610612745,Houston,Rockets,HOU,KK Split (Croatia),Other Team/Club,1
6171,83586,Anthony Jones,1991,2,25,52,Draft,1610612747,Los Angeles,Lakers,LAL,Oral Roberts,College/University,0
6172,83589,Von McDade,1991,2,26,53,Draft,1610612751,New Jersey,Nets,NJN,Milwaukee,College/University,0
6173,83593,Marcus Kennedy,1991,2,27,54,Draft,1610612757,Portland,Trail Blazers,POR,Eastern Michigan,College/University,0
6174,406,Shaquille O'Neal,1992,1,1,1,Draft,1610612753,Orlando,Magic,ORL,Louisiana State,College/University,1
6175,297,Alonzo Mourning,1992,1,2,2,Draft,1610612766,Charlotte,Hornets,CHH,Georgetown,College/University,1
6176,363,Christian Laettner,1992,1,3,3,Draft,1610612750,Minnesota,Timberwolves,MIN,Duke,College/University,1
6177,754,Jim Jackson,1992,1,4,4,Draft,1610612742,Dallas,Mavericks,DAL,Ohio State,College/University,1
6178,111,LaPhonso Ellis,1992,1,5,5,Draft,1610612743,Denver,Nuggets,DEN,Notre Dame,College/University,1
6179,339,Tom Gugliotta,1992,1,6,6,Draft,1610612764,Washington,Bullets,WAS,North Carolina State,College/University,1
6180,1005,Walt Williams,1992,1,7,7,Draft,1610612758,Sacramento,Kings,SAC,Maryland,College/University,1
6181,103,Todd Day,1992,1,8,8,Draft,1610612749,Milwaukee,Bucks,MIL,Arkansas,College/University,1
6182,221,Clar. Weatherspoon,1992,1,9,9,Draft,1610612755,Philadelphia,76ers,PHL,Southern Mississippi,College/University,1
6183,228,Adam Keefe,1992,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Stanford,College/University,1
6184,109,Robert Horry,1992,1,11,11,Draft,1610612745,Houston,Rockets,HOU,Alabama,College/University,1
6185,114,Harold Miner,1992,1,12,12,Draft,1610612748,Miami,Heat,MIA,Southern California,College/University,1
6186,179,Bryant Stith,1992,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Virginia,College/University,1
6187,907,Malik Sealy,1992,1,14,14,Draft,1610612754,Indiana,Pacers,IND,St. John's (NY),College/University,1
6188,324,Anthony Peeler,1992,1,15,15,Draft,1610612747,Los Angeles,Lakers,LAL,Missouri,College/University,1
6189,1010,Randy Woods,1992,1,16,16,Draft,1610612746,Los Angeles,Clippers,LAC,La Salle,College/University,1
6190,57,Doug Christie,1992,1,17,17,Draft,1610612760,Seattle,SuperSonics,SEA,Pepperdine,College/University,1
6191,145,Tracy Murray,1992,1,18,18,Draft,1610612759,San Antonio,Spurs,SAN,California-Los Angeles,College/University,1
6192,931,Don MacLean,1992,1,19,19,Draft,1610612765,Detroit,Pistons,DET,California-Los Angeles,College/University,1
6193,93,Hubert Davis,1992,1,20,20,Draft,1610612752,New York,Knicks,NYK,North Carolina,College/University,1
6194,468,Jon Barry,1992,1,21,21,Draft,1610612738,Boston,Celtics,BOS,Georgia Tech,College/University,1
6195,932,Oliver Miller,1992,1,22,22,Draft,1610612756,Phoenix,Suns,PHX,Arkansas,College/University,1
6196,195,Lee Mayberry,1992,1,23,23,Draft,1610612749,Milwaukee,Bucks,MIL,Arkansas,College/University,1
6197,84,Latrell Sprewell,1992,1,24,24,Draft,1610612744,Golden State,Warriors,GOS,Alabama,College/University,1
6198,771,Elmore Spencer,1992,1,25,25,Draft,1610612746,Los Angeles,Clippers,LAC,Nevada-Las Vegas,College/University,1
6199,77138,Dave Johnson,1992,1,26,26,Draft,1610612757,Portland,Trail Blazers,POR,Syracuse,College/University,1
6200,780,Byron Houston,1992,1,27,27,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma State,College/University,1
6201,77486,Marlon Maxey,1992,2,1,28,Draft,1610612750,Minnesota,Timberwolves,MIN,Texas-El Paso,College/University,1
6202,136,P.J. Brown,1992,2,2,29,Draft,1610612751,New Jersey,Nets,NJN,Louisiana Tech,College/University,1
6203,399,Sean Rooks,1992,2,3,30,Draft,1610612742,Dallas,Mavericks,DAL,Arizona,College/University,1
6204,78201,Reggie Smith,1992,2,4,31,Draft,1610612757,Portland,Trail Blazers,POR,Texas Christian,College/University,1
6205,85,Brent Price,1992,2,5,32,Draft,1610612764,Washington,Bullets,WAS,Oklahoma,College/University,1
6206,101258,Corey Williams,1992,2,6,33,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma State,College/University,1
6207,1814,Chris Smith,1992,2,7,34,Draft,1610612750,Minnesota,Timberwolves,MIN,Connecticut,College/University,1
6208,76148,Tony Bennett,1992,2,8,35,Draft,1610612766,Charlotte,Hornets,CHH,Wisconsin-Green Bay,College/University,1
6209,1030,Duane Cooper,1992,2,9,36,Draft,1610612747,Los Angeles,Lakers,LAL,Southern California,College/University,1
6210,77647,Isaiah Morris,1992,2,10,37,Draft,1610612748,Miami,Heat,MIA,Arkansas,College/University,1
6211,1120,Elmer Bennett,1992,2,11,38,Draft,1610612737,Atlanta,Hawks,ATL,Notre Dame,College/University,1
6212,1036,Litterial Green,1992,2,12,39,Draft,1610612741,Chicago,Bulls,CHI,Georgia,College/University,1
6213,83597,Steve Rogers,1992,2,13,40,Draft,1610612751,New Jersey,Nets,NJN,Alabama State,College/University,0
6214,461,Popeye Jones,1992,2,14,41,Draft,1610612745,Houston,Rockets,HOU,Murray State,College/University,1
6215,761,Matt Geiger,1992,2,15,42,Draft,1610612748,Miami,Heat,MIA,Georgia Tech,College/University,1
6216,390,Sasha Danilovic,1992,2,16,43,Draft,1610612744,Golden State,Warriors,GOS,KK Partizan (Serbia),Other Team/Club,1
6217,83596,Henry Williams,1992,2,17,44,Draft,1610612759,San Antonio,Spurs,SAN,North Carolina-Charlotte,College/University,0
6218,12,Chris King,1992,2,18,45,Draft,1610612760,Seattle,SuperSonics,SEA,Wake Forest,College/University,1
6219,438,Robert Werdann,1992,2,19,46,Draft,1610612743,Denver,Nuggets,DEN,St. John's (NY),College/University,1
6220,77644,Darren Morningstar,1992,2,20,47,Draft,1610612738,Boston,Celtics,BOS,Pittsburgh,College/University,1
6221,76517,Brian Davis,1992,2,21,48,Draft,1610612756,Phoenix,Suns,PHX,Duke,College/University,1
6222,83599,Ron Ellis,1992,2,22,49,Draft,1610612756,Phoenix,Suns,PHX,Louisiana Tech,College/University,0
6223,900,Matt Fish,1992,2,23,50,Draft,1610612744,Golden State,Warriors,GOS,North Carolina-Wilmington,College/University,1
6224,83600,Tim Burroughs,1992,2,24,51,Draft,1610612750,Minnesota,Timberwolves,MIN,Jacksonville,College/University,0
6225,1099,Matt Steigenga,1992,2,25,52,Draft,1610612741,Chicago,Bulls,CHI,Michigan State,College/University,1
6226,83598,Curtis Blair,1992,2,26,53,Draft,1610612745,Houston,Rockets,HOU,Richmond,College/University,0
6227,83595,Brett Roberts,1992,2,27,54,Draft,1610612758,Sacramento,Kings,SAC,Morehead State,College/University,0
6228,185,Chris Webber,1993,1,1,1,Draft,1610612753,Orlando,Magic,ORL,Michigan,College/University,1
6229,762,Shawn Bradley,1993,1,2,2,Draft,1610612755,Philadelphia,76ers,PHL,Brigham Young,College/University,1
6230,358,Anfernee Hardaway,1993,1,3,3,Draft,1610612744,Golden State,Warriors,GOS,Memphis,College/University,1
6231,469,Jamal Mashburn,1993,1,4,4,Draft,1610612742,Dallas,Mavericks,DAL,Kentucky,College/University,1
6232,375,Isaiah Rider,1993,1,5,5,Draft,1610612750,Minnesota,Timberwolves,MIN,Nevada-Las Vegas,College/University,1
6233,384,Calbert Cheaney,1993,1,6,6,Draft,1610612764,Washington,Bullets,WAS,Indiana,College/University,1
6234,310,Bobby Hurley,1993,1,7,7,Draft,1610612758,Sacramento,Kings,SAC,Duke,College/University,1
6235,452,Vin Baker,1993,1,8,8,Draft,1610612749,Milwaukee,Bucks,MIL,Hartford,College/University,1
6236,915,Rodney Rogers,1993,1,9,9,Draft,1610612743,Denver,Nuggets,DEN,Wake Forest,College/University,1
6237,283,Lindsey Hunter,1993,1,10,10,Draft,1610612765,Detroit,Pistons,DET,Jackson State,College/University,1
6238,275,Allan Houston,1993,1,11,11,Draft,1610612765,Detroit,Pistons,DET,Tennessee,College/University,1
6239,248,George Lynch,1993,1,12,12,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1
6240,143,Terry Dehere,1993,1,13,13,Draft,1610612746,Los Angeles,Clippers,LAC,Seton Hall,College/University,1
6241,321,Scott Haskin,1993,1,14,14,Draft,1610612754,Indiana,Pacers,IND,Oregon State,College/University,1
6242,346,Doug Edwards,1993,1,15,15,Draft,1610612737,Atlanta,Hawks,ATL,Florida State,College/University,1
6243,777,Rex Walters,1993,1,16,16,Draft,1610612751,New Jersey,Nets,NJN,Kansas,College/University,1
6244,37,Greg Graham,1993,1,17,17,Draft,1610612766,Charlotte,Hornets,CHH,Indiana,College/University,1
6245,1007,Luther Wright,1993,1,18,18,Draft,1610612762,Utah,Jazz,UTH,Seton Hall,College/University,1
6246,768,Acie Earl,1993,1,19,19,Draft,1610612738,Boston,Celtics,BOS,Iowa,College/University,1
6247,197,Scott Burrell,1993,1,20,20,Draft,1610612766,Charlotte,Hornets,CHH,Connecticut,College/University,1
6248,381,James Robinson,1993,1,21,21,Draft,1610612757,Portland,Trail Blazers,POR,Alabama,College/University,1
6249,168,Chris Mills,1993,1,22,22,Draft,1610612739,Cleveland,Cavaliers,CLE,Arizona,College/University,1
6250,911,Ervin Johnson,1993,1,23,23,Draft,1610612760,Seattle,SuperSonics,SEA,New Orleans,College/University,1
6251,208,Sam Cassell,1993,1,24,24,Draft,1610612745,Houston,Rockets,HOU,Florida State,College/University,1
6252,916,Corie Blount,1993,1,25,25,Draft,1610612741,Chicago,Bulls,CHI,Cincinnati,College/University,1
6253,903,Geert Hammink,1993,1,26,26,Draft,1610612753,Orlando,Magic,ORL,Louisiana State,College/University,1
6254,1635,Malcolm Mackey,1993,1,27,27,Draft,1610612756,Phoenix,Suns,PHX,Georgia Tech,College/University,1
6255,446,Lucious Harris,1993,2,1,28,Draft,1610612742,Dallas,Mavericks,DAL,Long Beach State,College/University,1
6256,83611,Sherron Mills,1993,2,2,29,Draft,1610612750,Minnesota,Timberwolves,MIN,Virginia Commonwealth,College/University,0
6257,49,Gheorghe Muresan,1993,2,3,30,Draft,1610612764,Washington,Bullets,WAS,Elan Bearnais Pau-Orthez (France),Other Team/Club,1
6258,76308,Evers Burns,1993,2,4,31,Draft,1610612758,Sacramento,Kings,SAC,Maryland,College/University,1
6259,76732,Alphonso Ford,1993,2,5,32,Draft,1610612755,Philadelphia,76ers,PHL,Mississippi Valley State,College/University,1
6260,35,Eric Riley,1993,2,6,33,Draft,1610612742,Dallas,Mavericks,DAL,Michigan,College/University,1
6261,1577,Darnell Mee,1993,2,7,34,Draft,1610612744,Golden State,Warriors,GOS,Western Kentucky,College/University,1
6262,1055,Ed Stokes,1993,2,8,35,Draft,1610612748,Miami,Heat,MIA,Arizona,College/University,1
6263,83606,John Best,1993,2,9,36,Draft,1610612751,New Jersey,Nets,NJN,Tennessee Tech,College/University,0
6264,89,Nick Van Exel,1993,2,10,37,Draft,1610612747,Los Angeles,Lakers,LAL,Cincinnati,College/University,1
6265,83602,Conrad McRae,1993,2,11,38,Draft,1610612764,Washington,Bullets,WAS,Syracuse,College/University,0
6266,83605,Thomas Hill,1993,2,12,39,Draft,1610612754,Indiana,Pacers,IND,Duke,College/University,0
6267,316,Richard Manning,1993,2,13,40,Draft,1610612737,Atlanta,Hawks,ATL,Washington,College/University,1
6268,83603,Anthony Reed,1993,2,14,41,Draft,1610612741,Chicago,Bulls,CHI,Tulane,College/University,0
6269,1817,Adonis Jordan,1993,2,15,42,Draft,1610612760,Seattle,SuperSonics,SEA,Kansas,College/University,1
6270,76852,Josh Grant,1993,2,16,43,Draft,1610612743,Denver,Nuggets,DEN,Utah,College/University,1
6271,83601,Alex Holcombe,1993,2,17,44,Draft,1610612758,Sacramento,Kings,SAC,Baylor,College/University,0
6272,935,Bryon Russell,1993,2,18,45,Draft,1610612762,Utah,Jazz,UTH,Long Beach State,College/University,1
6273,77846,Richard Petruska,1993,2,19,46,Draft,1610612745,Houston,Rockets,HOU,California-Los Angeles,College/University,1
6274,43,Chris Whitney,1993,2,20,47,Draft,1610612759,San Antonio,Spurs,SAN,Clemson,College/University,1
6275,78329,Kevin Thompson,1993,2,21,48,Draft,1610612757,Portland,Trail Blazers,POR,North Carolina State,College/University,1
6276,83608,Mark Buford,1993,2,22,49,Draft,1610612756,Phoenix,Suns,PHX,Mississippi Valley State,College/University,0
6277,83607,Marcelo Nicola,1993,2,23,50,Draft,1610612745,Houston,Rockets,HOU,Saski Baskonia (Spain),Other Team/Club,0
6278,83604,Spencer Dunkley,1993,2,24,51,Draft,1610612754,Indiana,Pacers,IND,Delaware,College/University,0
6279,46,Mike Peplowski,1993,2,25,52,Draft,1610612758,Sacramento,Kings,SAC,Michigan State,College/University,1
6280,83610,Leonard White,1993,2,26,53,Draft,1610612746,Los Angeles,Clippers,LAC,Southern University,College/University,0
6281,83609,Byron Wilson,1993,2,27,54,Draft,1610612756,Phoenix,Suns,PHX,Utah,College/University,0
6282,299,Glenn Robinson,1994,1,1,1,Draft,1610612749,Milwaukee,Bucks,MIL,Purdue,College/University,1
6283,467,Jason Kidd,1994,1,2,2,Draft,1610612742,Dallas,Mavericks,DAL,California,College/University,1
6284,255,Grant Hill,1994,1,3,3,Draft,1610612765,Detroit,Pistons,DET,Duke,College/University,1
6285,923,Donyell Marshall,1994,1,4,4,Draft,1610612750,Minnesota,Timberwolves,MIN,Connecticut,College/University,1
6286,436,Juwan Howard,1994,1,5,5,Draft,1610612764,Washington,Bullets,WAS,Michigan,College/University,1
6287,412,Sharone Wright,1994,1,6,6,Draft,1610612755,Philadelphia,76ers,PHL,Clemson,College/University,1
6288,441,Lamond Murray,1994,1,7,7,Draft,1610612746,Los Angeles,Clippers,LAC,California,College/University,1
6289,258,Brian Grant,1994,1,8,8,Draft,1610612758,Sacramento,Kings,SAC,Xavier,College/University,1
6290,376,Eric Montross,1994,1,9,9,Draft,1610612738,Boston,Celtics,BOS,North Carolina,College/University,1
6291,224,Eddie Jones,1994,1,10,10,Draft,1610612747,Los Angeles,Lakers,LAL,Temple,College/University,1
6292,435,Carlos Rogers,1994,1,11,11,Draft,1610612760,Seattle,SuperSonics,SEA,Tennessee State,College/University,1
6293,234,Khalid Reeves,1994,1,12,12,Draft,1610612748,Miami,Heat,MIA,Arizona,College/University,1
6294,147,Jalen Rose,1994,1,13,13,Draft,1610612743,Denver,Nuggets,DEN,Michigan,College/University,1
6295,212,Yinka Dare,1994,1,14,14,Draft,1610612751,New Jersey,Nets,NJN,George Washington,College/University,1
6296,15,Eric Piatkowski,1994,1,15,15,Draft,1610612754,Indiana,Pacers,IND,Nebraska,College/University,1
6297,32,Clifford Rozier,1994,1,16,16,Draft,1610612744,Golden State,Warriors,GOS,Louisville,College/University,1
6298,243,Aaron McKie,1994,1,17,17,Draft,1610612757,Portland,Trail Blazers,POR,Temple,College/University,1
6299,211,Eric Mobley,1994,1,18,18,Draft,1610612749,Milwaukee,Bucks,MIL,Pittsburgh,College/University,1
6300,434,Tony Dumas,1994,1,19,19,Draft,1610612742,Dallas,Mavericks,DAL,Missouri-Kansas City,College/University,1
6301,189,B.J. Tyler,1994,1,20,20,Draft,1610612755,Philadelphia,76ers,PHL,Texas,College/University,1
6302,54,Dickey Simpkins,1994,1,21,21,Draft,1610612741,Chicago,Bulls,CHI,Providence,College/University,1
6303,223,Bill Curley,1994,1,22,22,Draft,1610612759,San Antonio,Spurs,SAN,Boston College,College/University,1
6304,445,Wesley Person,1994,1,23,23,Draft,1610612756,Phoenix,Suns,PHX,Auburn,College/University,1
6305,42,Monty Williams,1994,1,24,24,Draft,1610612752,New York,Knicks,NYK,Notre Dame,College/University,1
6306,65,Greg Minor,1994,1,25,25,Draft,1610612746,Los Angeles,Clippers,LAC,Louisville,College/University,1
6307,369,Charlie Ward,1994,1,26,26,Draft,1610612752,New York,Knicks,NYK,Florida State,College/University,1
6308,240,Brooks Thompson,1994,1,27,27,Draft,1610612753,Orlando,Magic,ORL,Oklahoma State,College/University,1
6309,83619,Deon Thomas,1994,2,1,28,Draft,1610612742,Dallas,Mavericks,DAL,Illinois,College/University,0
6310,226,Antonio Lang,1994,2,2,29,Draft,1610612756,Phoenix,Suns,PHX,Duke,College/University,1
6311,458,Howard Eisley,1994,2,3,30,Draft,1610612750,Minnesota,Timberwolves,MIN,Boston College,College/University,1
6312,83620,Rodney Dent,1994,2,4,31,Draft,1610612753,Orlando,Magic,ORL,Kentucky,College/University,0
6313,29,Jim McIlvaine,1994,2,5,32,Draft,1610612764,Washington,Bullets,WAS,Marquette,College/University,1
6314,308,Derrick Alston,1994,2,6,33,Draft,1610612755,Philadelphia,76ers,PHL,Duquesne,College/University,1
6315,1093,Gaylon Nickerson,1994,2,7,34,Draft,1610612737,Atlanta,Hawks,ATL,Oklahoma State,College/University,1
